url,tfidf_sim,title,policyList,policyTitles,USApolicyCitation,successful_policyList,successful_policyTitles,articlePdf,total_successful_policy,successfulPolicyPercentage,bert_large_uncased_sim,all_distilroberta_v1_sim,all_mpnet_base_v2_sim,all_MiniLM_L6_v2_sim,political_bert_sim,legal_bert_sim,specter_sim,scibert_sim,clinical_bert_sim,biobert_base_cased_v12_sim,sentence_t5_xl_sim,mean_tfidf_sim,mean_bert_large_uncased_sim,mean_all_distilroberta_v1_sim,mean_all_mpnet_base_v2_sim,mean_all_MiniLM_L6_v2_sim,mean_political_bert_sim,mean_legal_bert_sim,mean_specter_sim,mean_scibert_sim,mean_clinical_bert_sim,mean_biobert_base_cased_v12_sim,mean_sentence_t5_xl_sim
https://doi.org/10.1001/archpedi.154.7.657,"[0.087, 0.117]",a randomized controlled study on the effectiveness of a multifaceted intervention program in the primary prevention of asthma in highrisk infants,"['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6517017/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6464137/pdf', 'https://dph.georgia.gov/document/publication/features-environmental-management-pediatric-asthma-guide-sponsored-national/download', 'https://www.michigan.gov/documents/mdch/Public_Health_Reports_Largo_et_al_Healthy_Homes_University_A_Home-Based_Environmental_Intervention_and_Education_Program_373312_7.pdf', 'https://health.mo.gov/data/InterventionMICA/Asthma/5258.pdf']","['Infant formulas containing hydrolysed protein for prevention of allergic disease', 'Polyunsaturated fatty acid supplementation in infancy for the prevention of allergy', 'Pediatric Asthma', 'Healthy Homes University : A Home-Based Environmental Intervention and Education Program for Families with Pediatric Asthma in Michigan', 'Resource ID:']",5,"['https://dph.georgia.gov/document/publication/features-environmental-management-pediatric-asthma-guide-sponsored-national/download', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6464137/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6517017/pdf', 'https://www.michigan.gov/documents/mdch/Public_Health_Reports_Largo_et_al_Healthy_Homes_University_A_Home-Based_Environmental_Intervention_and_Education_Program_373312_7.pdf']","['91_2_pediatric asthma.pdf', '91_1_polyunsaturated fatty acid supplementation in infancy for the prevention of allergy.pdf', '91_0_infant formulas containing hydrolysed protein for prevention of allergic disease.pdf', '91_3_healthy homes university  a homebased environmental intervention and education program for families with pediatric asthma in michigan.pdf']",91_a randomized controlled study on the effectiveness of a multifaceted intervention program in the primary prevention of asthma in highrisk infants.pdf,4,80.0,"[0.68, 0.803, 0.697]","[0.528, 0.446, 0.307]","[0.619, 0.499, 0.346]","[0.645, 0.474, 0.387]","[0.651, 0.849, 0.79]","[0.789, 0.883, 0.861]","[0.833, 0.72, 0.678]","[0.675, 0.832, 0.796]","[0.847, 0.912, 0.896]","[0.855, 0.914, 0.917]","[0.764, 0.746, 0.739]",0.102,0.727,0.427,0.488,0.502,0.763,0.844,0.744,0.768,0.885,0.895,0.75
https://doi.org/10.1001/archpedi.154.7.685,"[0.0, 0.094, 0.151, 0.0, 0.171, 0.171, 0.0, 0.202, 0.0]",barriers pediatricians face when using asthma practice guidelines,"['https://dph.georgia.gov/document/publication/features-environmental-management-pediatric-asthma-guide-sponsored-national/download', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2375877/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4520934/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2837004/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2034210/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1698499/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8923062/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6334649/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2173921/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC153534/pdf']","['Pediatric Asthma', 'An interactive workshop plus locally adapted guidelines can improve General Practitioners asthma management and knowledge: A cluster randomised trial in the Australian setting', 'The Effect of Asthma Clinical Guideline for Adults on Inhaled Corticosteroids PrescriptionTrend: A Quasi-Experimental Study', 'The effectiveness of computerized clinical guidelines in the process of care: a systematic review', 'Attitudes Toward Practice Guidelines Among ICU Personnel: A Cross-Sectional Anonymous Survey', 'Breaking new ground: challenging existing asthma guidelines', 'Asthma Treatment Decisions by Pediatric Residents Do Not Consistently Conform to Guidelines nor Improve with Level of Training', 'Adherence to asthma guidelines in children, tweens, and adults at primary care settings: A practice-based network assessment.', 'Rigorous Development does not Ensure that Guidelines are Acceptable to a Panel of Knowledgeable Providers', ""Factors affecting general practitioners' decisions about plain radiography for back pain: implications for classification of guideline barriers – a qualitative study""]",10,"['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2837004/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2375877/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2034210/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC153534/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6334649/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4520934/pdf', 'https://dph.georgia.gov/document/publication/features-environmental-management-pediatric-asthma-guide-sponsored-national/download', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8923062/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1698499/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2173921/pdf']","['92_3_the effectiveness of computerized clinical guidelines in the process of care a systematic review.pdf', '92_1_an interactive workshop plus locally adapted guidelines can improve general practitioners asthma management and knowledge a cluster randomised trial in the australian setting.pdf', '92_4_attitudes toward practice guidelines among icu personnel a crosssectional anonymous survey.pdf', '92_9_factors affecting general practitioners decisions about plain radiography for back pain implications for classification of guideline barriers – a qualitative study.pdf', '92_7_adherence to asthma guidelines in children tweens and adults at primary care settings a practicebased network assessment.pdf', '92_2_the effect of asthma clinical guideline for adults on inhaled corticosteroids prescriptiontrend a quasiexperimental study.pdf', '92_0_pediatric asthma.pdf', '92_6_asthma treatment decisions by pediatric residents do not consistently conform to guidelines nor improve with level of training.pdf', '92_5_breaking new ground challenging existing asthma guidelines.pdf', '92_8_rigorous development does not ensure that guidelines are acceptable to a panel of knowledgeable providers.pdf']",92_barriers pediatricians face when using asthma practice guidelines.pdf,10,100.0,"[0.792, 0.772, 0.841, 0.793, 0.828, 0.734, 0.818, 0.895, 0.814, 0.773]","[0.4, 0.619, 0.445, 0.341, 0.681, 0.528, 0.596, 0.682, 0.686, 0.359]","[0.417, 0.692, 0.445, 0.277, 0.746, 0.586, 0.633, 0.786, 0.715, 0.497]","[0.289, 0.625, 0.348, 0.275, 0.675, 0.559, 0.734, 0.791, 0.638, 0.308]","[0.754, 0.744, 0.765, 0.776, 0.785, 0.78, 0.646, 0.794, 0.697, 0.743]","[0.865, 0.851, 0.859, 0.867, 0.887, 0.85, 0.81, 0.895, 0.858, 0.87]","[0.784, 0.833, 0.776, 0.703, 0.865, 0.818, 0.858, 0.903, 0.85, 0.741]","[0.735, 0.691, 0.721, 0.745, 0.767, 0.733, 0.66, 0.762, 0.711, 0.73]","[0.844, 0.909, 0.877, 0.889, 0.916, 0.903, 0.853, 0.908, 0.894, 0.853]","[0.901, 0.918, 0.897, 0.919, 0.933, 0.914, 0.876, 0.94, 0.905, 0.898]","[0.623, 0.693, 0.64, 0.65, 0.804, 0.736, 0.763, 0.765, 0.77, 0.668]",0.088,0.806,0.534,0.579,0.524,0.748,0.861,0.813,0.726,0.885,0.91,0.711
https://doi.org/10.1001/archpedi.154.8.837,[0.0],adolescent obesity in a lowincome mexican american district in south texas,['http://purl.fdlp.gov/GPO/gpo70336'],['An international borderland of concern :\xa0conservation of biodiversity in the lower Rio Grande Valley /'],1,['http://purl.fdlp.gov/GPO/gpo70336'],['95_0_an international borderland of concern \xa0conservation of biodiversity in the lower rio grande valley .pdf'],95_adolescent obesity in a lowincome mexican american district in south texas.pdf,1,100.0,[0.727],[0.15],[0.347],[0.143],[0.697],[0.859],[0.489],[0.664],[0.904],[0.9],[0.673],0.0,0.727,0.15,0.347,0.143,0.697,0.859,0.489,0.664,0.904,0.9,0.673
https://doi.org/10.1001/archpedi.155.1.36,"[0.0, 0.0, 0.0]",health effects related to environmental tobacco smoke exposure in children in the united states,"['https://www.nhlbi.nih.gov/sites/default/files/media/docs/EPR-3_Asthma_Full_Report_2007.pdf', 'https://ww2.arb.ca.gov/sites/default/files/barcu/regact/ets2006/app3partc.pdf', 'https://www.ncbi.nlm.nih.gov/books/n/rptsmokeexp/', 'https://purl.fdlp.gov/GPO/gpo63641', 'https://stacks.cdc.gov/view/cdc/5388', 'https://stacks.cdc.gov/view/cdc/31104', 'https://www.epa.gov/sites/default/files/2014-09/documents/asthgdln.pdf', 'https://stacks.cdc.gov/view/cdc/45298']","['Expert Panel Report 3: Guidelines for the Diagnosis and Management of Asthma', 'Part C Table of Contents', 'The Health Consequences of Involuntary Exposure to Tobacco Smoke', 'America’s children and the environment.', 'Health, United States, 2007; with chartbook on trends in the health of Americans', ""America's children; key national indicators of well-being, 2005"", 'Expert Panel Report 3: Guidelines for the Diagnosis and Management of Asthma', ""America's children : key national indicators of well-being, 2003""]",8,"['https://www.nhlbi.nih.gov/sites/default/files/media/docs/EPR-3_Asthma_Full_Report_2007.pdf', 'https://ww2.arb.ca.gov/sites/default/files/barcu/regact/ets2006/app3partc.pdf', 'https://www.epa.gov/sites/default/files/2014-09/documents/asthgdln.pdf', 'https://purl.fdlp.gov/GPO/gpo63641']","['99_0_expert panel report 3 guidelines for the diagnosis and management of asthma.pdf', '99_1_part c table of contents.pdf', '99_6_expert panel report 3 guidelines for the diagnosis and management of asthma.pdf', '99_3_americas children and the environment.pdf']",99_health effects related to environmental tobacco smoke exposure in children in the united states.pdf,4,50.0,"[0.764, 0.635, 0.762, 0.716]","[0.226, 0.063, 0.233, 0.384]","[0.287, 0.08, 0.288, 0.425]","[0.234, -0.02, 0.228, 0.367]","[0.758, 0.52, 0.757, 0.697]","[0.83, 0.704, 0.833, 0.822]","[0.674, 0.619, 0.672, 0.736]","[0.745, 0.631, 0.744, 0.749]","[0.852, 0.747, 0.856, 0.838]","[0.885, 0.763, 0.887, 0.879]","[0.616, 0.547, 0.62, 0.743]",0.0,0.719,0.227,0.27,0.202,0.683,0.797,0.675,0.717,0.823,0.854,0.631
https://doi.org/10.1001/archpedi.155.1.42,"[0.0, 0.079, 0.0, 0.0, 0.0]",randomized trial of enhanced anticipatory guidance for injury prevention,"['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8441047/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7017850/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7138253/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7003565/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9758703/pdf', 'https://stacks.cdc.gov/view/cdc/23443']","['Continuing education meetings and workshops: effects on professional practice and healthcare outcomes', 'Interventions for promoting smoke alarm ownership and function', 'Continuing education meetings and workshops: effects on professional practice and health care outcomes', 'Modification of the home environment for the reduction of injuries', 'Home safety education and provision of safety equipment for injury prevention', 'Bibliography of behavioral science research in unintentional injury prevention']",6,"['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7138253/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9758703/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7003565/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8441047/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7017850/pdf']","['100_2_continuing education meetings and workshops effects on professional practice and health care outcomes.pdf', '100_4_home safety education and provision of safety equipment for injury prevention.pdf', '100_3_modification of the home environment for the reduction of injuries.pdf', '100_0_continuing education meetings and workshops effects on professional practice and healthcare outcomes.pdf', '100_1_interventions for promoting smoke alarm ownership and function.pdf']",100_randomized trial of enhanced anticipatory guidance for injury prevention.pdf,5,83.33,"[0.74, 0.696, 0.716, 0.734, 0.733]","[0.256, 0.446, 0.472, 0.26, 0.266]","[0.261, 0.497, 0.451, 0.277, 0.328]","[0.273, 0.489, 0.459, 0.25, 0.36]","[0.79, 0.807, 0.75, 0.793, 0.795]","[0.839, 0.857, 0.857, 0.828, 0.845]","[0.719, 0.84, 0.806, 0.699, 0.688]","[0.69, 0.732, 0.697, 0.681, 0.699]","[0.877, 0.882, 0.865, 0.876, 0.871]","[0.915, 0.916, 0.91, 0.911, 0.897]","[0.669, 0.729, 0.749, 0.659, 0.679]",0.016,0.724,0.34,0.363,0.366,0.787,0.845,0.75,0.7,0.874,0.91,0.697
https://doi.org/10.1001/archpedi.155.11.1248,"[0.194, 0.0]",effects of 2 inhaled corticosteroids on growth,"['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8447218/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6564081/pdf']","['Fluticasone versus beclomethasone or budesonide for chronic asthma in adults and children', 'Inhaled corticosteroids in children with persistent asthma: effects of different drugs and delivery devices on growth']",2,"['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6564081/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8447218/pdf']","['105_1_inhaled corticosteroids in children with persistent asthma effects of different drugs and delivery devices on growth.pdf', '105_0_fluticasone versus beclomethasone or budesonide for chronic asthma in adults and children.pdf']",105_effects of 2 inhaled corticosteroids on growth.pdf,2,100.0,"[0.873, 0.793]","[0.746, 0.364]","[0.829, 0.428]","[0.796, 0.435]","[0.86, 0.797]","[0.939, 0.865]","[0.841, 0.724]","[0.802, 0.723]","[0.935, 0.903]","[0.934, 0.89]","[0.845, 0.701]",0.097,0.833,0.555,0.628,0.616,0.829,0.902,0.782,0.762,0.919,0.912,0.773
https://doi.org/10.1001/archpedi.155.12.1340,[0.38],effectiveness of oral or nebulized dexamethasone for children with mild croup,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6513469/pdf'],['Glucocorticoids for croup in children'],1,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6513469/pdf'],['109_0_glucocorticoids for croup in children.pdf'],109_effectiveness of oral or nebulized dexamethasone for children with mild croup.pdf,1,100.0,[0.785],[0.508],[0.756],[0.652],[0.839],[0.882],[0.883],[0.735],[0.887],[0.903],[0.774],0.38,0.785,0.508,0.756,0.652,0.839,0.882,0.883,0.735,0.887,0.903,0.774
https://doi.org/10.1001/archpedi.155.3.335,[],factors preventing gun acquisition and carrying among incarcerated adolescent males,"['https://mgaleg.maryland.gov/cmte_testimony/2021/jud/1ACsWUgfAx1pdG_vu8TzDU60UxdZBxDFU.pdf', 'https://www.rand.org/pubs/research_reports/RR2088-1.html', 'https://www.rand.org/pubs/research_reports/RR2088.html']","['Mark W. Pennak', 'The Science of Gun Policy: Second Edition', 'The Science of Gun Policy']",3,['https://mgaleg.maryland.gov/cmte_testimony/2021/jud/1ACsWUgfAx1pdG_vu8TzDU60UxdZBxDFU.pdf'],['116_0_mark w pennak.pdf'],116_factors preventing gun acquisition and carrying among incarcerated adolescent males.pdf,1,33.33,[0.606],[0.065],[-0.004],[0.051],[0.601],[0.752],[0.583],[0.561],[0.665],[0.763],[0.57],,0.606,0.065,-0.004,0.051,0.601,0.752,0.583,0.561,0.665,0.763,0.57
https://doi.org/10.1001/archpedi.155.3.342,[0.0],witnessing violence among innercity children of substanceabusing and non–substanceabusing women,"['http://www.cssbmb.com/BMB.nsf/0/F649343E87FCA8C085257ED60063DBDA/$file/2009+Annual+Rpt.pdf', 'https://dbh.dc.gov/sites/default/files/dc/sites/dmh/service_content/attachments/DMH%20Report%20final.pdf']","['2009 Annual Report', 'Olga Acosta Price, PhD Julia Graham Lear, PhD']",2,['https://dbh.dc.gov/sites/default/files/dc/sites/dmh/service_content/attachments/DMH%20Report%20final.pdf'],['117_1_olga acosta price phd julia graham lear phd.pdf'],117_witnessing violence among innercity children of substanceabusing and non–substanceabusing women.pdf,1,50.0,[0.626],[0.043],[0.036],[-0.018],[0.661],[0.767],[0.544],[0.497],[0.751],[0.811],[0.61],0.0,0.626,0.043,0.036,-0.018,0.661,0.767,0.544,0.497,0.751,0.811,0.61
https://doi.org/10.1001/archpedi.155.4.470,[0.0],early effects of the healthy steps for young children program,"['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9758703/pdf', 'https://effectivehealthcare.ahrq.gov/products/breastfeeding/research', 'https://www.rand.org/pubs/research_reports/RR1993.html', 'https://www.commonwealthfund.org/publications/fund-reports/2003/may/building-bridge-birth-school-improving-developmental-and', 'https://www.commonwealthfund.org/publications/fund-reports/2009/apr/improving-care-coordination-case-management-and-linkages-service', 'https://www.commonwealthfund.org/publications/fund-reports/2006/oct/high-performing-system-well-child-care-vision-future', 'https://www.rand.org/pubs/tools/TL145.html']","['Home safety education and provision of safety equipment for injury prevention', 'Breastfeeding Programs and Policies, Breastfeeding Uptake, and Maternal Health Outcomes in Developed Countries', 'Early Childhood Programs Can Improve Outcomes and Outweigh Costs', 'Building a Bridge from Birth to School: Improving Developmental and Behavioral Health Services for Young Children', 'Improving Care Coordination, Case Management, and Linkages to Service for Young Children: Opportunities for States', 'A High-Performing System for Well-Child Care: A Vision for the Future', 'Programs That Work']",7,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9758703/pdf'],['120_0_home safety education and provision of safety equipment for injury prevention.pdf'],120_early effects of the healthy steps for young children program.pdf,1,14.29,[0.734],[0.232],[0.267],[0.22],[0.771],[0.831],[0.719],[0.683],[0.885],[0.896],[0.653],0.0,0.734,0.232,0.267,0.22,0.771,0.831,0.719,0.683,0.885,0.896,0.653
https://doi.org/10.1001/archpedi.155.5.579,"[0.144, 0.115]",the relationship between lead exposure and homicide,"['https://stacks.cdc.gov/view/cdc/37676', 'https://www.nber.org/papers/w16480?sy=480', 'https://papers.nber.org/papers/W8571', 'https://stacks.cdc.gov/view/cdc/31182', 'https://fortress.wa.gov/ecy/publications/publications/0907008.pdf', 'https://mgaleg.maryland.gov/cmte_testimony/2020/ent/3757_03092020_164049-438.pdf', 'https://mgaleg.maryland.gov/cmte_testimony/2020/ent/3757_03062020_11342-577.pdf']","['Toxicological profile for lead', 'Lead and Mortality', 'After the Epidemic: Recent Trends in Youth Violence in the United States', 'Educational interventions for children affected by lead', 'Washington State Lead Chemical Action Plan', '2015-Lead-Poisoning', 'Association of Prenatal and Childhood Blood Lead Concentrations with Criminal Arrests in Early Adulthood']",7,"['https://fortress.wa.gov/ecy/publications/publications/0907008.pdf', 'https://mgaleg.maryland.gov/cmte_testimony/2020/ent/3757_03062020_11342-577.pdf', 'https://mgaleg.maryland.gov/cmte_testimony/2020/ent/3757_03092020_164049-438.pdf']","['122_4_washington state lead chemical action plan.pdf', '122_6_association of prenatal and childhood blood lead concentrations with criminal arrests in early adulthood.pdf', '122_5_2015leadpoisoning.pdf']",122_the relationship between lead exposure and homicide.pdf,3,42.86,"[0.692, 0.826, 0.6]","[0.279, 0.64, 0.509]","[0.461, 0.769, -0.019]","[0.402, 0.684, 0.073]","[0.607, 0.719, 0.527]","[0.77, 0.816, 0.733]","[0.795, 0.853, 0.731]","[0.648, 0.772, 0.642]","[0.815, 0.89, 0.803]","[0.835, 0.898, 0.787]","[0.716, 0.79, 0.752]",0.13,0.706,0.476,0.404,0.386,0.618,0.773,0.793,0.687,0.836,0.84,0.753
